date,country,country_name,region,location,transit,workplace,residential,retail_recr,grocery_pharm,parks
2020-05-21,TR,Turkey,NA,Bayburt,NA,NA,NA,NA,NA,-0.16
2020-05-21,TR,Turkey,NA,Bingöl,NA,NA,NA,-0.26,-0.19,0.13
2020-05-21,TR,Turkey,NA,Bolu,NA,NA,NA,-0.44,0.17,-0.27
2020-05-21,TR,Turkey,NA,Bursa,NA,NA,NA,-0.31,0.43,0.02
2020-05-21,TR,Turkey,NA,Diyarbakır,NA,NA,NA,-0.34,0.31,0.13
2020-05-21,TR,Turkey,NA,Edirne,NA,NA,NA,-0.49,0.17,0.01
2020-05-21,TR,Turkey,NA,Erzincan,NA,NA,NA,-0.26,0.43,-0.42
2020-05-21,TR,Turkey,NA,Eskişehir,NA,NA,NA,-0.35,0.34,0.03
2020-05-21,TR,Turkey,NA,Giresun,NA,NA,NA,-0.34,0.2,0.21
2020-05-21,TR,Turkey,NA,Hakkari,NA,NA,NA,-0.53,NA,NA
2020-05-21,TR,Turkey,NA,Isparta,NA,NA,NA,-0.41,0.08,0.11
2020-05-21,TR,Turkey,NA,Kahramanmaraş,NA,NA,NA,-0.2,0.31,0.14
2020-05-21,TR,Turkey,NA,Karaman,NA,NA,NA,-0.05,0.37,0.3
2020-05-21,TR,Turkey,NA,Kastamonu,NA,NA,NA,-0.35,0.26,-0.02
2020-05-21,TR,Turkey,NA,Kilis,NA,NA,NA,-0.32,0.16,-0.11
2020-05-21,TR,Turkey,NA,Konya,NA,NA,NA,-0.13,0.41,-0.01
2020-05-21,TR,Turkey,NA,Kırklareli,NA,NA,NA,-0.41,0.19,-0.09
2020-05-21,TR,Turkey,NA,Kırşehir,NA,NA,NA,-0.29,0.4,0.33
2020-05-21,TR,Turkey,NA,Manisa,NA,NA,NA,-0.28,0.27,0.08
2020-05-21,TR,Turkey,NA,Mersin,NA,NA,NA,-0.23,0.18,-0.07
2020-05-21,TR,Turkey,NA,Muş,NA,NA,NA,-0.09,0.22,0
2020-05-21,TR,Turkey,NA,Niğde,NA,NA,NA,-0.19,0.25,-0.02
2020-05-21,TR,Turkey,NA,Osmaniye,NA,NA,NA,-0.25,0.23,0.15
2020-05-21,TR,Turkey,NA,Sakarya,NA,NA,NA,-0.28,0.28,0.04
2020-05-21,TR,Turkey,NA,Siirt,NA,NA,NA,-0.27,0.21,0.15
2020-05-21,TR,Turkey,NA,Sivas,NA,NA,NA,-0.17,0.58,0.22
2020-05-21,TR,Turkey,NA,Tokat,NA,NA,NA,-0.17,0.25,0.36
2020-05-21,TR,Turkey,NA,Tunceli,NA,-0.23,NA,NA,NA,NA
2020-05-21,TR,Turkey,NA,Van,NA,NA,NA,-0.23,0.4,0.26
2020-05-21,TR,Turkey,NA,Yozgat,NA,NA,NA,-0.15,0.38,0.42
2020-05-21,TR,Turkey,NA,Çanakkale,NA,NA,NA,-0.43,0.27,-0.21
2020-05-21,TR,Turkey,NA,Çorum,NA,NA,NA,-0.24,0.3,-0.26
2020-05-21,TR,Turkey,NA,İzmir,NA,NA,NA,-0.35,0.33,0.02
2020-05-21,TR,Turkey,NA,Şırnak,NA,NA,NA,-0.23,0.51,NA
2020-05-21,UG,Uganda,NA,Central Region,NA,NA,NA,-0.63,-0.47,-0.36
2020-05-21,UG,Uganda,NA,Northern Region,NA,NA,NA,-0.41,NA,0.02
2020-05-21,AE,United Arab Emirates,NA,Abu Dhabi,NA,NA,NA,-0.51,-0.24,-0.58
2020-05-21,AE,United Arab Emirates,NA,Dubai,NA,NA,NA,-0.58,-0.2,-0.71
2020-05-21,AE,United Arab Emirates,NA,Ras al Khaimah,NA,NA,NA,-0.44,-0.2,-0.48
2020-05-21,AE,United Arab Emirates,NA,Umm Al Quawain,NA,NA,NA,-0.42,-0.16,NA
2020-05-21,GB,United Kingdom,NA,Aberdeen City,NA,NA,NA,-0.74,-0.2,0.52
2020-05-21,GB,United Kingdom,NA,Angus Council,NA,NA,NA,-0.64,-0.12,0.34
2020-05-21,GB,United Kingdom,NA,Ards and North Down,NA,NA,NA,-0.5,-0.09,0.16
2020-05-21,GB,United Kingdom,NA,"Armagh City, Banbridge and Craigavon",NA,NA,NA,-0.49,-0.12,0.5
2020-05-21,GB,United Kingdom,NA,Bedford,NA,NA,NA,-0.61,-0.12,0.58
2020-05-21,GB,United Kingdom,NA,Blackburn with Darwen,NA,NA,NA,-0.57,-0.13,-0.42
2020-05-21,GB,United Kingdom,NA,Blaenau Gwent,NA,NA,NA,-0.52,-0.11,NA
2020-05-21,GB,United Kingdom,NA,Bracknell Forest,NA,NA,NA,-0.61,-0.2,0.25
2020-05-21,GB,United Kingdom,NA,Brighton and Hove,NA,NA,NA,-0.68,-0.22,1.33
2020-05-21,GB,United Kingdom,NA,Buckinghamshire,NA,NA,NA,-0.6,-0.16,0.55
2020-05-21,GB,United Kingdom,NA,Cambridgeshire,NA,NA,NA,-0.69,-0.17,0.42
2020-05-21,GB,United Kingdom,NA,Carmarthenshire,NA,NA,NA,-0.59,-0.05,0.02
2020-05-21,GB,United Kingdom,NA,Central Bedfordshire,NA,NA,NA,-0.54,-0.08,0.78
2020-05-21,GB,United Kingdom,NA,Cheshire East,NA,NA,NA,-0.62,-0.16,0.57
2020-05-21,GB,United Kingdom,NA,Clackmannanshire,NA,NA,NA,-0.66,-0.13,NA
2020-05-21,GB,United Kingdom,NA,Cornwall,NA,NA,NA,-0.58,-0.2,0.39
2020-05-21,GB,United Kingdom,NA,Cumbria,NA,NA,NA,-0.6,-0.18,0.18
2020-05-21,GB,United Kingdom,NA,Denbighshire,NA,NA,NA,-0.54,-0.15,-0.05
2020-05-21,GB,United Kingdom,NA,Derbyshire,NA,NA,NA,-0.63,-0.11,0.76
2020-05-21,GB,United Kingdom,NA,Devon,NA,NA,NA,-0.62,-0.16,0.57
2020-05-21,GB,United Kingdom,NA,Dumfries and Galloway,NA,NA,NA,-0.58,-0.18,-0.13
2020-05-21,GB,United Kingdom,NA,East Ayrshire Council,NA,NA,NA,-0.53,-0.13,NA
2020-05-21,GB,United Kingdom,NA,East Lothian Council,NA,NA,NA,-0.64,-0.14,-0.42
2020-05-21,GB,United Kingdom,NA,East Riding of Yorkshire,NA,NA,NA,-0.58,-0.08,0.59
2020-05-21,GB,United Kingdom,NA,Edinburgh,NA,NA,NA,-0.77,-0.29,0.18
2020-05-21,GB,United Kingdom,NA,Falkirk,NA,NA,NA,-0.58,-0.19,-0.38
2020-05-21,GB,United Kingdom,NA,Fife,NA,NA,NA,-0.61,-0.13,0.29
2020-05-21,GB,United Kingdom,NA,Glasgow City,NA,NA,NA,-0.71,-0.23,0.03
2020-05-21,GB,United Kingdom,NA,Greater London,NA,NA,NA,-0.72,-0.19,0.54
2020-05-21,GB,United Kingdom,NA,Gwynedd,NA,NA,NA,-0.68,-0.27,-0.26
2020-05-21,GB,United Kingdom,NA,Hartlepool,NA,NA,NA,-0.57,-0.14,-0.28
2020-05-21,GB,United Kingdom,NA,Hertfordshire,NA,NA,NA,-0.61,-0.18,0.62
2020-05-21,GB,United Kingdom,NA,Inverclyde,NA,NA,NA,-0.64,-0.13,-0.64
2020-05-21,GB,United Kingdom,NA,Isle of Wight,NA,NA,NA,-0.56,-0.13,0.73
2020-05-21,GB,United Kingdom,NA,Kingston upon Hull,NA,NA,NA,-0.55,-0.13,0.32
2020-05-21,GB,United Kingdom,NA,Leicester,NA,NA,NA,-0.59,-0.12,0.71
2020-05-21,GB,United Kingdom,NA,Lincolnshire,NA,NA,NA,-0.59,-0.09,0.38
2020-05-21,GB,United Kingdom,NA,Luton,NA,NA,NA,-0.55,-0.04,-0.24
2020-05-21,GB,United Kingdom,NA,Merseyside,NA,NA,NA,-0.62,-0.14,0.42
2020-05-21,GB,United Kingdom,NA,Mid Ulster,NA,NA,NA,-0.53,-0.09,-0.59
2020-05-21,GB,United Kingdom,NA,Middlesbrough,NA,NA,NA,-0.62,-0.14,-0.08
2020-05-21,GB,United Kingdom,NA,Milton Keynes,NA,NA,NA,-0.62,-0.16,0.78
2020-05-21,GB,United Kingdom,NA,Moray,NA,NA,NA,-0.63,-0.21,-0.02
2020-05-21,GB,United Kingdom,NA,Neath Port Talbot Principle Area,NA,NA,NA,-0.53,0.04,0.12
2020-05-21,GB,United Kingdom,NA,"Newry, Mourne and Down",NA,NA,NA,-0.52,-0.06,0.19
2020-05-21,GB,United Kingdom,NA,North Ayrshire Council,NA,NA,NA,-0.53,-0.07,-0.56
2020-05-21,GB,United Kingdom,NA,North Lanarkshire,NA,NA,NA,-0.52,-0.14,NA
2020-05-21,GB,United Kingdom,NA,North Somerset,NA,NA,NA,-0.58,-0.17,1.06
2020-05-21,GB,United Kingdom,NA,Northamptonshire,NA,NA,NA,-0.59,-0.09,0.41
2020-05-21,GB,United Kingdom,NA,Nottingham,NA,NA,NA,-0.74,-0.21,0.64
2020-05-21,GB,United Kingdom,NA,Orkney,NA,-0.55,NA,NA,NA,NA
2020-05-21,GB,United Kingdom,NA,Pembrokeshire,NA,NA,NA,-0.63,-0.18,-0.23
2020-05-21,GB,United Kingdom,NA,Peterborough,NA,NA,NA,-0.53,-0.12,-0.39
2020-05-21,GB,United Kingdom,NA,Portsmouth,NA,NA,NA,-0.62,-0.16,0.88
2020-05-21,GB,United Kingdom,NA,Reading,NA,NA,NA,-0.75,-0.18,0.72
2020-05-21,GB,United Kingdom,NA,Renfrewshire,NA,NA,NA,-0.65,-0.13,0.09
2020-05-21,GB,United Kingdom,NA,Rutland,NA,NA,NA,NA,NA,-0.46
2020-05-21,GB,United Kingdom,NA,Shetland Islands,-0.49,-0.53,NA,NA,NA,NA
2020-05-21,GB,United Kingdom,NA,Slough,NA,NA,NA,-0.48,-0.14,0.38
2020-05-21,GB,United Kingdom,NA,South Ayrshire Council,NA,NA,NA,-0.66,-0.21,0.04
2020-05-21,GB,United Kingdom,NA,South Lanarkshire,NA,NA,NA,-0.55,-0.13,0.38
2020-05-21,GB,United Kingdom,NA,Southampton,NA,NA,NA,-0.7,-0.14,0.51
2020-05-21,GB,United Kingdom,NA,Staffordshire,NA,NA,NA,-0.58,-0.12,0.56
2020-05-21,GB,United Kingdom,NA,Stockton-on-Tees,NA,NA,NA,-0.59,-0.17,0.4
2020-05-21,GB,United Kingdom,NA,Suffolk,NA,NA,NA,-0.61,-0.15,0.44
2020-05-21,GB,United Kingdom,NA,Swansea,NA,NA,NA,-0.62,-0.24,0.41
2020-05-21,GB,United Kingdom,NA,Thurrock,NA,NA,NA,-0.63,-0.14,0.13
2020-05-21,GB,United Kingdom,NA,Torfaen Principal Area,NA,NA,NA,-0.59,-0.21,NA
2020-05-21,GB,United Kingdom,NA,Vale of Glamorgan,NA,NA,NA,-0.51,-0.12,0.44
2020-05-21,GB,United Kingdom,NA,Warwickshire,NA,NA,NA,-0.62,-0.09,0.67
2020-05-21,GB,United Kingdom,NA,West Dunbartonshire Council,NA,NA,NA,-0.52,-0.1,-0.69
2020-05-21,GB,United Kingdom,NA,West Midlands,NA,NA,NA,-0.62,-0.13,0.64
2020-05-21,GB,United Kingdom,NA,West Yorkshire,NA,NA,NA,-0.62,-0.14,0.71
2020-05-21,GB,United Kingdom,NA,Windsor and Maidenhead,NA,NA,NA,-0.68,-0.09,0.23
2020-05-21,GB,United Kingdom,NA,Worcestershire,NA,NA,NA,-0.62,-0.13,0.95
2020-05-21,GB,United Kingdom,NA,York,NA,NA,NA,-0.68,-0.23,0.26
2020-05-21,UY,Uruguay,NA,Artigas Department,NA,NA,NA,-0.44,-0.37,-0.59
2020-05-21,UY,Uruguay,NA,Cerro Largo Department,NA,NA,NA,-0.52,-0.3,-0.55
2020-05-21,UY,Uruguay,NA,Durazno Department,NA,NA,NA,-0.36,-0.35,-0.62
2020-05-21,UY,Uruguay,NA,Florida Department,NA,NA,NA,-0.37,-0.28,-0.7
2020-05-21,UY,Uruguay,NA,Maldonado Department,NA,NA,NA,-0.73,-0.54,-0.88
2020-05-21,UY,Uruguay,NA,Paysandú Department,NA,NA,NA,-0.42,-0.05,-0.59
2020-05-21,UY,Uruguay,NA,Rocha Department,NA,NA,NA,-0.72,-0.65,-0.89
2020-05-21,UY,Uruguay,NA,Salto Department,NA,NA,NA,-0.43,-0.36,-0.57
2020-05-21,UY,Uruguay,NA,Soriano Department,NA,NA,NA,-0.41,-0.18,-0.66
2020-05-21,UY,Uruguay,NA,Treinta y Tres Department,NA,NA,NA,-0.41,-0.14,-0.75
2020-05-21,VN,Vietnam,NA,An Giang Province,NA,NA,NA,-0.12,0.02,-0.05
2020-05-21,VN,Vietnam,NA,Bac Giang,NA,NA,NA,-0.14,0.24,0.05
2020-05-21,VN,Vietnam,NA,Bac Ninh Province,NA,NA,NA,-0.15,0.31,-0.04
2020-05-21,VN,Vietnam,NA,Binh Dinh Province,NA,NA,NA,-0.18,-0.09,-0.35
2020-05-21,VN,Vietnam,NA,Binh Phuoc,NA,NA,NA,-0.1,0.09,-0.22
2020-05-21,VN,Vietnam,NA,Bắc Kạn Province,NA,NA,NA,-0.2,NA,-0.1
2020-05-21,VN,Vietnam,NA,Cao Bang,NA,NA,NA,-0.28,-0.05,-0.07
2020-05-21,VN,Vietnam,NA,Da Nang,NA,NA,NA,-0.17,-0.15,-0.54
2020-05-21,VN,Vietnam,NA,Dien Bien,NA,NA,NA,-0.22,0.04,-0.3
2020-05-21,VN,Vietnam,NA,Gia Lai,NA,NA,NA,-0.15,0.02,-0.33
2020-05-21,VN,Vietnam,NA,Ha Tinh,NA,NA,NA,-0.23,-0.2,-0.17
2020-05-21,VN,Vietnam,NA,Hai Phong,NA,NA,NA,-0.21,0.08,-0.25
2020-05-21,VN,Vietnam,NA,Hau Giang,NA,NA,NA,-0.12,0.05,-0.13
2020-05-21,VN,Vietnam,NA,Hoa Binh,NA,NA,NA,-0.27,-0.03,-0.08
2020-05-21,VN,Vietnam,NA,Hà Nam,NA,NA,NA,-0.23,0.11,0.07
2020-05-21,VN,Vietnam,NA,Kien Giang,NA,NA,NA,-0.23,-0.05,-0.29
2020-05-21,VN,Vietnam,NA,Lai Chau,NA,NA,NA,-0.32,0.03,-0.53
2020-05-21,VN,Vietnam,NA,Long An Province,NA,NA,NA,-0.1,0.05,-0.15
2020-05-21,VN,Vietnam,NA,Lạng Sơn,NA,NA,NA,-0.26,-0.11,-0.17
2020-05-21,VN,Vietnam,NA,Nghe An,NA,NA,NA,-0.29,-0.16,-0.26
2020-05-21,VN,Vietnam,NA,Ninh Thuan Province,NA,NA,NA,-0.18,0.08,-0.36
2020-05-21,VN,Vietnam,NA,Phú Yên Province,NA,NA,NA,-0.15,-0.16,-0.39
2020-05-21,VN,Vietnam,NA,Quang Nam Province,NA,NA,NA,-0.29,-0.1,-0.37
2020-05-21,VN,Vietnam,NA,Quảng Ninh,NA,NA,NA,-0.21,0.02,-0.34
2020-05-21,VN,Vietnam,NA,Soc Trang,NA,NA,NA,-0.15,0.07,-0.1
2020-05-21,VN,Vietnam,NA,Thai Binh,NA,NA,NA,-0.23,-0.12,-0.19
2020-05-21,VN,Vietnam,NA,Thanh Hoa,NA,NA,NA,-0.29,-0.13,-0.11
2020-05-21,VN,Vietnam,NA,Tien Giang,NA,NA,NA,-0.16,-0.05,-0.24
2020-05-21,VN,Vietnam,NA,Tuyên Quang,NA,NA,NA,-0.33,0,-0.04
2020-05-21,VN,Vietnam,NA,Vinh Long,NA,NA,NA,-0.15,0.05,0.05
2020-05-21,VN,Vietnam,NA,Yên Bái,NA,NA,NA,-0.3,-0.07,-0.21
2020-05-21,VN,Vietnam,NA,Đồng Tháp Province,NA,NA,NA,-0.12,0.04,-0.05
2020-05-21,ZW,Zimbabwe,NA,Bulawayo Province,NA,NA,NA,-0.26,-0.11,-0.8
2020-05-21,ZW,Zimbabwe,NA,Manicaland Province,NA,-0.16,NA,NA,NA,NA
2020-05-21,ZW,Zimbabwe,NA,Mashonaland East Province,NA,-0.21,NA,NA,NA,NA
2020-05-21,ZW,Zimbabwe,NA,Masvingo Province,NA,-0.05,NA,NA,NA,NA
2020-05-21,ZW,Zimbabwe,NA,Matabeleland South Province,NA,-0.04,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Autauga County,NA,NA,NA,0.02,0.17,-0.65
2020-05-21,US,United States,Alabama,Barbour County,NA,NA,NA,0.12,-0.02,NA
2020-05-21,US,United States,Alabama,Blount County,NA,NA,NA,0.06,0.13,NA
2020-05-21,US,United States,Alabama,Butler County,NA,NA,NA,-0.12,0.14,NA
2020-05-21,US,United States,Alabama,Chambers County,NA,NA,NA,0.15,0.15,NA
2020-05-21,US,United States,Alabama,Chilton County,NA,NA,NA,0.09,0.18,-0.23
2020-05-21,US,United States,Alabama,Clarke County,NA,NA,NA,0,-0.03,NA
2020-05-21,US,United States,Alabama,Cleburne County,-0.16,-0.18,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Colbert County,NA,NA,NA,-0.04,0.05,-0.23
2020-05-21,US,United States,Alabama,Coosa County,NA,-0.09,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Crenshaw County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Dale County,NA,NA,NA,-0.18,0.12,NA
2020-05-21,US,United States,Alabama,DeKalb County,NA,NA,NA,0.02,0.08,0.17
2020-05-21,US,United States,Alabama,Escambia County,NA,NA,NA,-0.05,0.03,NA
2020-05-21,US,United States,Alabama,Fayette County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Geneva County,NA,NA,NA,NA,0.1,NA
2020-05-21,US,United States,Alabama,Hale County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Houston County,NA,NA,NA,-0.03,0.08,-0.03
2020-05-21,US,United States,Alabama,Jefferson County,NA,NA,NA,-0.15,0.05,0.17
2020-05-21,US,United States,Alabama,Lauderdale County,NA,NA,NA,0,0.08,-0.27
2020-05-21,US,United States,Alabama,Lee County,NA,NA,NA,-0.1,0.12,0.06
2020-05-21,US,United States,Alabama,Lowndes County,0.1,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Madison County,NA,NA,NA,-0.13,0.05,0.44
2020-05-21,US,United States,Alabama,Marion County,NA,NA,NA,0.04,0.03,NA
2020-05-21,US,United States,Alabama,Mobile County,NA,NA,NA,-0.03,0.05,0.18
2020-05-21,US,United States,Alabama,Montgomery County,NA,NA,NA,-0.14,0.06,-0.06
2020-05-21,US,United States,Alabama,Perry County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Pike County,NA,NA,NA,0,0,NA
2020-05-21,US,United States,Alabama,Russell County,NA,NA,NA,0.06,0.38,NA
2020-05-21,US,United States,Alabama,St. Clair County,NA,NA,NA,0.08,0.13,-0.3
2020-05-21,US,United States,Alabama,Talladega County,NA,NA,NA,0.07,0.16,-0.06
2020-05-21,US,United States,Alabama,Tuscaloosa County,NA,NA,NA,-0.09,0.05,-0.06
2020-05-21,US,United States,Alabama,Washington County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Alabama,Winston County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Alaska,Anchorage,NA,NA,NA,-0.09,0.09,0.54
2020-05-21,US,United States,Alaska,Fairbanks North Star,NA,NA,NA,0.01,0.1,NA
2020-05-21,US,United States,Alaska,Kenai Peninsula Borough,NA,NA,NA,0.1,0.17,NA
2020-05-21,US,United States,Alaska,Kodiak Island,NA,-0.13,NA,NA,NA,NA
2020-05-21,US,United States,Alaska,North Slope,NA,NA,NA,NA,NA,-0.48
2020-05-21,US,United States,Alaska,Southeast Fairbanks,NA,-0.35,NA,NA,NA,NA
2020-05-21,US,United States,Arizona,Apache County,NA,NA,NA,-0.16,0.19,0.2
2020-05-21,US,United States,Arizona,Coconino County,NA,NA,NA,-0.07,0.21,0.85
2020-05-21,US,United States,Arizona,Graham County,NA,NA,NA,0.06,0.17,NA
2020-05-21,US,United States,Arizona,La Paz County,NA,NA,NA,-0.43,-0.34,-0.54
2020-05-21,US,United States,Arizona,Mohave County,NA,NA,NA,-0.01,0.09,0.23
2020-05-21,US,United States,Arizona,Pima County,NA,NA,NA,-0.18,-0.03,-0.16
2020-05-21,US,United States,Arizona,Santa Cruz County,NA,NA,NA,-0.33,-0.08,-0.07
2020-05-21,US,United States,Arizona,Yuma County,NA,NA,NA,-0.29,-0.2,-0.43
2020-05-21,US,United States,Arkansas,Arkansas County,NA,NA,NA,-0.11,0.13,NA
2020-05-21,US,United States,Arkansas,Baxter County,NA,NA,NA,0.11,0.26,NA
2020-05-21,US,United States,Arkansas,Boone County,NA,NA,NA,0.06,0.17,NA
2020-05-21,US,United States,Arkansas,Carroll County,NA,NA,NA,0.1,NA,NA
2020-05-21,US,United States,Arkansas,Clark County,NA,NA,NA,0.01,0.1,NA
2020-05-21,US,United States,Arkansas,Cleburne County,NA,NA,NA,-0.08,0.27,NA
2020-05-21,US,United States,Arkansas,Columbia County,NA,NA,NA,-0.03,0.02,NA
2020-05-21,US,United States,Arkansas,Craighead County,NA,NA,NA,-0.04,0.13,-0.22
2020-05-21,US,United States,Arkansas,Crittenden County,NA,NA,NA,0.1,0.13,NA
2020-05-21,US,United States,Arkansas,Dallas County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Drew County,NA,NA,NA,-0.16,0.12,NA
2020-05-21,US,United States,Arkansas,Franklin County,0.16,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Garland County,NA,NA,NA,0.04,0.1,1.17
2020-05-21,US,United States,Arkansas,Greene County,NA,NA,NA,0.08,0.15,NA
2020-05-21,US,United States,Arkansas,Hot Spring County,NA,NA,NA,0.04,0.05,NA
2020-05-21,US,United States,Arkansas,Independence County,NA,NA,NA,-0.01,0.22,NA
2020-05-21,US,United States,Arkansas,Jackson County,NA,-0.16,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Johnson County,NA,NA,NA,0.05,NA,NA
2020-05-21,US,United States,Arkansas,Lawrence County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Little River County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Lonoke County,NA,NA,NA,0.06,0.23,NA
2020-05-21,US,United States,Arkansas,Marion County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Mississippi County,NA,NA,NA,0,0.13,NA
2020-05-21,US,United States,Arkansas,Montgomery County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Newton County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Perry County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Pike County,NA,-0.16,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Polk County,NA,NA,NA,-0.29,NA,NA
2020-05-21,US,United States,Arkansas,Prairie County,NA,-0.16,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Randolph County,NA,NA,NA,-0.22,NA,NA
2020-05-21,US,United States,Arkansas,Scott County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Sebastian County,NA,NA,NA,-0.02,0.16,0.71
2020-05-21,US,United States,Arkansas,Sharp County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Stone County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,Van Buren County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Arkansas,White County,NA,NA,NA,0.04,0.17,-0.14
2020-05-21,US,United States,California,Alameda County,NA,NA,NA,-0.49,-0.11,0.26
2020-05-21,US,United States,California,Butte County,NA,NA,NA,-0.26,0.02,0.04
2020-05-21,US,United States,California,Colusa County,NA,NA,NA,-0.29,NA,NA
2020-05-21,US,United States,California,Del Norte County,NA,NA,NA,-0.05,0.27,0.01
2020-05-21,US,United States,California,Fresno County,NA,NA,NA,-0.33,0.06,-0.16
2020-05-21,US,United States,California,Humboldt County,NA,NA,NA,-0.41,-0.03,0.26
2020-05-21,US,United States,California,Inyo County,NA,NA,NA,-0.29,NA,-0.2
2020-05-21,US,United States,California,Kings County,NA,NA,NA,-0.17,0.06,0.02
2020-05-21,US,United States,California,Lassen County,NA,NA,NA,-0.2,0.25,NA
2020-05-21,US,United States,California,Madera County,NA,NA,NA,-0.33,0.09,0.16
2020-05-21,US,United States,California,Mariposa County,NA,NA,NA,NA,-0.16,-0.31
2020-05-21,US,United States,California,Merced County,NA,NA,NA,-0.19,-0.03,0.29
2020-05-21,US,United States,California,Mono County,NA,NA,NA,-0.74,-0.53,-0.17
2020-05-21,US,United States,California,Napa County,NA,NA,NA,-0.39,-0.1,0.54
2020-05-21,US,United States,California,Orange County,NA,NA,NA,-0.44,-0.05,0.01
2020-05-21,US,United States,California,Plumas County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,California,Sacramento County,NA,NA,NA,-0.35,-0.01,0.29
2020-05-21,US,United States,California,San Bernardino County,NA,NA,NA,-0.33,0.03,-0.02
2020-05-21,US,United States,California,San Francisco County,NA,NA,NA,-0.67,-0.28,-0.21
2020-05-21,US,United States,California,San Luis Obispo County,NA,NA,NA,-0.41,-0.02,0.14
2020-05-21,US,United States,California,Santa Barbara County,NA,NA,NA,-0.41,-0.04,0.05
2020-05-21,US,United States,California,Santa Cruz County,NA,NA,NA,-0.45,-0.1,0.22
2020-05-21,US,United States,California,Siskiyou County,NA,NA,NA,-0.08,0.22,0.27
2020-05-21,US,United States,California,Sonoma County,NA,NA,NA,-0.41,-0.05,0.04
2020-05-21,US,United States,California,Sutter County,NA,NA,NA,-0.08,0.04,-0.1
2020-05-21,US,United States,California,Trinity County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,California,Tuolumne County,NA,NA,NA,-0.14,0.23,-0.43
2020-05-21,US,United States,California,Yolo County,NA,NA,NA,-0.41,-0.02,0.2
2020-05-21,US,United States,Colorado,Adams County,NA,NA,NA,-0.11,0.01,0.51
2020-05-21,US,United States,Colorado,Arapahoe County,NA,NA,NA,-0.2,-0.02,0.79
2020-05-21,US,United States,Colorado,Bent County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Colorado,Broomfield County,NA,NA,NA,-0.28,NA,0.5
2020-05-21,US,United States,Colorado,Clear Creek County,NA,NA,NA,-0.5,NA,0.34
2020-05-21,US,United States,Colorado,Delta County,NA,NA,NA,0.09,0.06,-0.14
2020-05-21,US,United States,Colorado,Douglas County,NA,NA,NA,-0.15,0.05,0.95
2020-05-21,US,United States,Colorado,El Paso County,NA,NA,NA,-0.11,0.07,1.15
2020-05-21,US,United States,Colorado,Fremont County,NA,NA,NA,0.02,0.24,0.74
2020-05-21,US,United States,Colorado,Gilpin County,NA,-0.55,NA,NA,NA,NA
2020-05-21,US,United States,Colorado,Gunnison County,NA,NA,NA,NA,NA,0.16
2020-05-21,US,United States,Colorado,Jefferson County,NA,NA,NA,-0.18,-0.06,0.75
2020-05-21,US,United States,Colorado,Kit Carson County,0.31,-0.14,NA,NA,NA,NA
2020-05-21,US,United States,Colorado,Lake County,NA,-0.38,NA,NA,NA,NA
2020-05-21,US,United States,Colorado,Las Animas County,NA,NA,NA,-0.01,NA,NA
2020-05-21,US,United States,Colorado,Logan County,NA,NA,NA,0.03,NA,NA
2020-05-21,US,United States,Colorado,Moffat County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Colorado,Montrose County,NA,NA,NA,0.02,0.05,NA
2020-05-21,US,United States,Colorado,Otero County,NA,NA,NA,-0.05,NA,NA
2020-05-21,US,United States,Colorado,Park County,NA,NA,NA,NA,NA,0.6
2020-05-21,US,United States,Colorado,Pitkin County,NA,NA,NA,-0.77,NA,NA
